doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning,y8_cs,y9_cs,y8_mafapo_cs,y9_cidh_cs,corpus,y2_sa_z,y4_nv_z,y10_rep_z,y8_mafapo_cs_z,y9_cidh_cs_z,DIS_n1,IEI_n1
ccde7d83c86956127ee7a5f04681b4e19a8b50ad09686a374ad1ae0922758a94,HECHOS,A-CSJ,2014.0,0.0,1.0,0.988,1.0,1,0.6897,0.0,0.6852497089434852,0.1967450136577935,0.1976056346566654,,1095,8,2,0,0,0.321,False,0.2675204873085022,0.2953803539276123,0.2675204873085022,0.2953803539276123,A,0.615440636199528,0.924056999575638,0.375536481290374,0.8063578305867081,0.7538632198124214,0.7261632281341959,0.7889048383036668
ccde7d83c86956127ee7a5f04681b4e19a8b50ad09686a374ad1ae0922758a94,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9944,0.0,1,0.6897,0.0,0.6576746361742584,0.2531361584288413,0.2848474500289168,,633,3,0,0,0,0.248,False,0.2902180552482605,0.3083689212799072,0.2902180552482605,0.3083689212799072,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.8797196040405296,0.8113164299928056,0.5124180460877212,0.673396971015385
ce1823634145536d41bd16547ab5830c2807744d6d92978a40529a5fcc89f0cd,CONSIDERACIONES,A-CE,2019.0,0.0,1.0,0.9911,0.0,0,0.8621,0.0,0.706541284062753,0.2697663540325696,0.2195748710274102,,8000,58,0,0,0,1.571,False,0.2301527857780456,0.2731553912162781,0.2301527857780456,0.2731553912162781,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6222713670610425,0.6315342384581543,0.5124180460877212,0.5473336497656343
ce1823634145536d41bd16547ab5830c2807744d6d92978a40529a5fcc89f0cd,DECISIÓN,A-CE,2019.0,0.0,1.0,1.0,0.0,0,0.8621,0.0,0.6602044691230756,0.3542442472245017,0.3453461813905062,,212,2,0,0,0,0.177,False,0.2197089195251464,0.2525053024291992,0.2197089195251464,0.2525053024291992,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.5597199764988625,0.4998552777657154,0.5124180460877212,0.49910487093038347
ce1823634145536d41bd16547ab5830c2807744d6d92978a40529a5fcc89f0cd,DECISIÓN,A-CE,2019.0,0.0,0.78,0.9924,0.0,0,0.8621,0.0,0.6602044691230756,0.3542442472245017,0.3453461813905062,,731,3,0,0,0,0.271,False,0.2197089195251464,0.2525053024291992,0.2197089195251464,0.2525053024291992,A,0.3901185231462347,0.3133564794428533,0.375536481290374,0.5597199764988625,0.4998552777657154,0.4335553065190686,0.49910487093038347
ce7e21d9cf563292fad36404b6cff82493f3b33c75c331d8f38797388fa0ebd9,CONSIDERACIONES,A-CE,2004.0,0.0,1.0,0.9907,0.1061,0,0.3448,0.0909,0.7060532755899768,0.2617037246577205,0.2299910114992119,,8000,36,2,1,0,1.527,False,0.2212893366813659,0.2463578581809997,0.2212893366813659,0.2463578581809997,A,0.615440636199528,0.3926660149540834,0.5009167042501925,0.5693611758138482,0.45979921088542675,0.5025623166287062,0.48921941660041457
ce7e21d9cf563292fad36404b6cff82493f3b33c75c331d8f38797388fa0ebd9,HECHOS,A-CE,2004.0,0.0,1.0,0.9822,0.7454,0,0.3448,0.0,0.7075742834631666,0.2351736201440554,0.2739808028486935,,8000,44,17,0,0,1.634,False,0.1706865429878235,0.2084112763404846,0.1706865429878235,0.2084112763404846,A,0.615440636199528,0.8406230980457886,0.375536481290374,0.27358449353540426,0.2400653774364574,0.6969613625987485,0.47881612647805527
ce7e21d9cf563292fad36404b6cff82493f3b33c75c331d8f38797388fa0ebd9,CONSIDERACIONES,A-CE,2004.0,0.0,1.0,0.9734,0.2356,0,0.3448,0.0853,0.7060532755899768,0.2617037246577205,0.2299910114992119,,8000,56,5,1,0,1.575,False,0.2212893366813659,0.2463578581809997,0.2212893366813659,0.2463578581809997,A,0.615440636199528,0.49726585394939865,0.4930284249199968,0.5693611758138482,0.45979921088542675,0.5415387440761252,0.5169470322152825
ce7e21d9cf563292fad36404b6cff82493f3b33c75c331d8f38797388fa0ebd9,DECISIÓN,A-CE,2004.0,0.0,0.0,0.9945,0.0,0,0.3448,0.0,0.6378366703097987,0.2164024274355475,0.2106630830941318,,209,0,0,0,0,0.174,False,0.2191553115844726,0.2485846281051635,0.2191553115844726,0.2485846281051635,A,0.024169707443500377,0.3133564794428533,0.375536481290374,0.5563316690619302,0.4742758679031598,0.3054732210231116,0.492803081354946
ce7e21d9cf563292fad36404b6cff82493f3b33c75c331d8f38797388fa0ebd9,DECISIÓN,A-CE,2004.0,0.0,1.0,0.9882,0.0,0,0.3448,0.1237,0.6378366703097987,0.2164024274355475,0.2106630830941318,,6537,23,0,1,0,1.341,False,0.2191553115844726,0.2485846281051635,0.2191553115844726,0.2485846281051635,A,0.615440636199528,0.3133564794428533,0.546983117913961,0.5563316690619302,0.4742758679031598,0.4609840551006451,0.4585137540302286
cf64a4026cc99439542ed78ff6a16437faffeb18148752c85bf21402d4faae83,CONSIDERACIONES,A-CE,2018.0,0.0,1.0,0.9936,0.0,0,0.8276,0.0,0.7090142150050232,0.2798799728472035,0.2276214244357378,,8000,44,0,0,0,1.513,False,0.2284270524978637,0.2639861106872558,0.2284270524978637,0.2639861106872558,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6121537587907157,0.5742717424927238,0.5124180460877212,0.5323399876779338
cf64a4026cc99439542ed78ff6a16437faffeb18148752c85bf21402d4faae83,DECISIÓN,A-CE,2018.0,0.0,1.0,0.9967,0.0,0,0.8276,0.0,0.6634617778686571,0.2619888126346263,0.2427099558016696,,566,5,0,0,0,0.224,False,0.2601110339164734,0.2774249315261841,0.2601110339164734,0.2774249315261841,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.7760237201777566,0.65708377877035,0.5124180460877212,0.6062568814189232
cf64a4026cc99439542ed78ff6a16437faffeb18148752c85bf21402d4faae83,DECISIÓN,A-CE,2018.0,0.0,0.52,0.9978,0.0,0,0.8276,0.0,0.6634617778686571,0.2619888126346263,0.2427099558016696,,1122,2,0,0,0,0.308,False,0.2601110339164734,0.2774249315261841,0.2601110339164734,0.2774249315261841,A,0.17790510243813928,0.3133564794428533,0.375536481290374,0.7760237201777566,0.65708377877035,0.3592806092712352,0.6062568814189232
d1501d4896ef9899961e120218198174c3ce5dba8051dc14d7605d90af4c8c9d,HECHOS,A-CSJ,2017.0,0.0,1.0,0.9794,0.8452,0,0.7931,0.3214,0.7104371055250454,0.2287744306328202,0.2301873257548742,,8000,55,8,2,0,1.497,False,0.1351932883262634,0.1929804682731628,0.1351932883262634,0.1929804682731628,A,0.615440636199528,0.8798003977519878,0.786253786166372,0.13501680141324277,0.1743111606161256,0.5874582260331189,0.34481745482258264
d1501d4896ef9899961e120218198174c3ce5dba8051dc14d7605d90af4c8c9d,CONSIDERACIONES,A-CSJ,2017.0,0.0,1.0,0.9885,0.5024,0,0.7931,0.3095,0.7032246951789656,0.2556280577334866,0.2175359724857094,,8000,68,7,3,0,1.5,False,0.1895737648010254,0.2151039242744445,0.1895737648010254,0.2151039242744445,A,0.615440636199528,0.7037122187145276,0.7747685859105775,0.37570772774395655,0.2733864910251136,0.5292729234467463,0.40714934041192385
d1501d4896ef9899961e120218198174c3ce5dba8051dc14d7605d90af4c8c9d,DECISIÓN,A-CSJ,2017.0,0.0,0.4875,0.9913,0.0,0,0.7931,0.25,0.6786071656401904,0.2280128030571316,0.246491300198181,,1509,3,0,1,0,0.373,False,0.2023401260375976,0.2130996584892273,0.2023401260375976,0.2130996584892273,A,0.15894758353528282,0.3133564794428533,0.7109833857647492,0.4523952281356735,0.26311126508653226,0.25201140631292285,0.3471030255725557
d1fb3b43b90d9c741653286c948cf8abe88055875b16ddb903bc8509d77903e7,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9836,0.4841,1,0.6897,0.3214,0.7315686797919053,0.3096842444420534,0.2733076411627244,,8000,42,7,3,0,1.535,False,0.1761147379875183,0.2355232238769531,0.1761147379875183,0.2355232238769531,A,0.615440636199528,0.6910333056199557,0.786253786166372,0.3011545990553827,0.3907517926230436,0.5213897437869077,0.39906203736570717
d1fb3b43b90d9c741653286c948cf8abe88055875b16ddb903bc8509d77903e7,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9875,0.2581,1,0.6897,0.1452,0.6923998172526736,0.2697961757449316,0.2295245776916588,,8000,49,6,2,0,1.563,False,0.2288139462471008,0.2757188081741333,0.2288139462471008,0.2757188081741333,A,0.615440636199528,0.5157289979437154,0.5767966383885962,0.6144308067195052,0.6469732643765902,0.5228703804335564,0.5580183570353545
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,CONSIDERACIONES,A-CE,2008.0,0.0,0.7322,0.9858,0.1164,0,0.4828,0.0,0.6969591805124645,0.2317317092599081,0.2376443234635492,,8000,28,5,0,0,1.845,False,0.164608895778656,0.1855658292770385,0.164608895778656,0.1855658292770385,A,0.3438768406906689,0.4007594282599122,0.375536481290374,0.2446533788212664,0.14816738433179055,0.4479617497455911,0.3403447202607046
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9744,1.0,0,0.4828,0.495,0.6771587732637168,0.2189123208319232,0.2779805608315686,,8000,34,8,2,0,2.012,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.9072653706083008,0.29368801473314693,0.45758536318572557,0.5666445613388178,0.4438690535659959
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.995,0.875,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,4183,44,9,0,0,1.512,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.8897688936413601,0.375536481290374,0.7956144407687982,0.8933234180329769,0.7141623910571986,0.8044646650279399
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9938,0.7143,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,1623,27,3,0,0,0.675,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.8264626713458274,0.375536481290374,0.29368801473314693,0.45758536318572557,0.6920052132537622,0.5258162493721286
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,1338,16,0,0,0,0.577,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,411,3,0,0,0,0.284,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5124180460877212,0.6603615614783133
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9934,0.0,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,679,10,0,0,0,0.351,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5124180460877212,0.6603615614783133
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9969,0.881,0,0.4828,0.2857,0.7079377905164124,0.2574881514795979,0.2310345585649864,,1915,31,4,1,0,0.652,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.8916862492532168,0.75050876731054,0.7956144407687982,0.8933234180329769,0.6023417797152987,0.729949546726871
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.8333,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,258,4,1,0,0,0.225,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.8756068964065898,0.375536481290374,0.29368801473314693,0.45758536318572557,0.709205692025029,0.5381023056373192
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,343,4,0,0,0,0.234,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.3889,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,453,4,1,0,0,0.267,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.6206687648996695,0.375536481290374,0.29368801473314693,0.45758536318572557,0.6199773459976069,0.47436777276058906
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,404,4,0,0,0,0.26,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9953,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,559,6,0,0,0,0.307,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9947,1.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,2308,22,6,0,0,0.731,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.375536481290374,0.29368801473314693,0.45758536318572557,0.7261632281341959,0.5502148314295813
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9972,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,1043,15,0,0,0,0.428,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,674,5,0,0,0,0.256,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9972,0.8333,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,885,6,1,0,0,0.296,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.8756068964065898,0.375536481290374,0.29368801473314693,0.45758536318572557,0.709205692025029,0.5381023056373192
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9869,1.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,4952,34,15,0,0,1.198,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.375536481290374,0.29368801473314693,0.45758536318572557,0.7261632281341959,0.5502148314295813
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9912,1.0,0,0.4828,0.1125,0.6771587732637168,0.2189123208319232,0.2779805608315686,,8000,42,14,1,0,2.381,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.53130367571925,0.29368801473314693,0.45758536318572557,0.6794330698055331,0.519061392543806
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,306,4,0,0,0,0.185,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5124180460877212,0.6603615614783133
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9882,0.625,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,8000,72,9,0,0,1.709,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.7803258890034345,0.375536481290374,0.7956144407687982,0.8933234180329769,0.6758573394339247,0.7771039138684586
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,780,4,0,0,0,0.361,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9939,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,348,4,0,0,0,0.251,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,397,4,0,0,0,0.228,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5124180460877212,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9762,1.0,0,0.4828,0.5333,0.6771587732637168,0.2189123208319232,0.2779805608315686,,8000,71,28,4,5,1.83,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.9238965279962157,0.29368801473314693,0.45758536318572557,0.5616552141224433,0.4405428220884129
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9744,1.0,0,0.4828,0.495,0.6771587732637168,0.2189123208319232,0.2779805608315686,,8000,34,8,2,0,1.993,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.9072653706083008,0.29368801473314693,0.45758536318572557,0.5666445613388178,0.4438690535659959
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9862,1.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,5181,37,9,0,0,1.33,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.924056999575638,0.375536481290374,0.29368801473314693,0.45758536318572557,0.7261632281341959,0.5502148314295813
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9898,0.0,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,181,1,0,0,0,0.194,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5124180460877212,0.6603615614783133
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9788,0.0439,0,0.4828,0.2546,0.6771587732637168,0.2189123208319232,0.2779805608315686,,8000,54,1,4,0,1.697,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.345170025354921,0.7162803437273273,0.29368801473314693,0.45758536318572557,0.42132962842585897,0.3373443153870113
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9874,0.3509,0,0.4828,0.2039,0.7079377905164124,0.2574881514795979,0.2310345585649864,,8000,51,4,2,0,1.629,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.5908846569971637,0.6548439219787374,0.7956144407687982,0.8933234180329769,0.5257606760252209,0.6738821177292182
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9862,0.4896,0,0.4828,0.1172,0.7079377905164124,0.2574881514795979,0.2310345585649864,,8000,45,5,1,0,1.719,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.6948754338138892,0.5378927764338741,0.7956144407687982,0.8933234180329769,0.5972427915745337,0.7232700410423722
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,CONSIDERACIONES,A-CE,2008.0,0.0,0.0,1.0,0.0,0,0.4828,0.0,0.6969591805124645,0.2317317092599081,0.2376443234635492,,238,0,0,0,0,0.206,False,0.164608895778656,0.1855658292770385,0.164608895778656,0.1855658292770385,A,0.024169707443500377,0.3133564794428533,0.375536481290374,0.2446533788212664,0.14816738433179055,0.3054732210231116,0.31849398305643983
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,CONSIDERACIONES,A-CE,2008.0,0.0,1.0,0.9916,0.4825,0,0.4828,0.0,0.6969591805124645,0.2317317092599081,0.2376443234635492,,3474,21,7,0,0,0.875,False,0.164608895778656,0.1855658292770385,0.164608895778656,0.1855658292770385,A,0.615440636199528,0.6899105853822238,0.375536481290374,0.2446533788212664,0.14816738433179055,0.644211983166501,0.4126325095412825
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,0.0,0.9929,0.1458,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,558,0,1,0,0,0.295,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.024169707443500377,0.42414662897085864,0.375536481290374,0.7956144407687982,0.8933234180329769,0.3442497733579134,0.6880590988603146
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,CARGOS,A-CE,2008.0,0.0,0.0,1.0,0.0,0,0.4828,0.0,0.6411184347328731,0.2619004722383846,0.2896201522451134,,351,0,0,0,0,0.245,False,0.3016097545623779,0.3067131638526916,0.3016097545623779,0.3067131638526916,A,0.024169707443500377,0.3133564794428533,0.375536481290374,0.9065715056426623,0.8046065453008618,0.3054732210231116,0.6814531596377427
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,0.572,1.0,0.0,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,670,2,0,0,0,0.353,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.21184377114134367,0.3133564794428533,0.375536481290374,0.7956144407687982,0.8933234180329769,0.3711591433173567,0.6603615614783133
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,1.0,0.0397,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,3404,27,1,0,0,1.326,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.34205985868256006,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5224642288216186,0.4047155462063118
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,1.0,0.9951,0.1852,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,972,6,1,0,0,0.457,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.615440636199528,0.45601071965008794,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5623470301602533,0.6960251215301219
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,0.195,0.9919,0.0,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,796,1,0,0,0,0.404,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.052882787003107196,0.3133564794428533,0.375536481290374,0.29368801473314693,0.45758536318572557,0.31552279886897394,0.39753970139638506
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,HECHOS,A-CE,2008.0,0.0,1.0,0.9917,0.1061,0,0.4828,0.0,0.6771587732637168,0.2189123208319232,0.2779805608315686,,1158,10,1,0,0,0.503,False,0.1746748089790344,0.2460165023803711,0.1746748089790344,0.2460165023803711,A,0.615440636199528,0.3926660149540834,0.375536481290374,0.29368801473314693,0.45758536318572557,0.5401763835166518,0.41736708527419253
d313e99855ec56b686e7bf0152cb94b82d5728728346bd25e4e90b31088d888f,DECISIÓN,A-CE,2008.0,0.0,0.9354,0.9853,0.1638,0,0.4828,0.0,0.7079377905164124,0.2574881514795979,0.2310345585649864,,8000,38,6,0,0,2.181,False,0.2648041248321533,0.3338879346847534,0.2648041248321533,0.3338879346847534,A,0.5500715560936714,0.43864204259324246,0.375536481290374,0.7956144407687982,0.8933234180329769,0.5333888151533076,0.6916829522659105
